network,n_nodes,out_degree,weight_regime,reciprocity,mc_struct_mean,mc_struct_std,mc_null_random_mean,mc_null_random_std,mc_p_value,mc_cohens_d,mc_p_fmt,kr_struct_mean,kr_struct_std,kr_null_random_mean,kr_null_random_std,kr_p_value,kr_cohens_d,kr_p_fmt
HMCP,128,6,adjusted_narrow,0.0000,12.6574,0.3294,12.5960,0.2629,0.0013,0.2233,<0.01,6.9000,0.3000,6.6280,0.2040,0.0000,1.0603,<0.0001
HMCP,128,6,adjusted_narrow,0.1000,12.2824,0.3588,12.4588,0.2524,0.0000,-0.6460,<0.0001,6.6800,0.4665,6.4720,0.2735,0.0083,0.5440,<0.01
HMCP,128,6,adjusted_narrow,0.2000,11.9250,0.3495,12.2789,0.2579,0.0000,-1.2861,<0.0001,6.5600,0.4964,6.2680,0.2063,0.0002,0.7682,<0.001
HMCP,128,6,adjusted_narrow,0.3000,11.8518,0.4386,12.0944,0.2787,0.0000,-0.7799,<0.0001,6.4800,0.5381,6.2120,0.2094,0.0016,0.6563,<0.01
HMCP,128,6,adjusted_narrow,0.4000,11.6042,0.3817,11.9130,0.2726,0.0000,-1.0516,<0.0001,6.3200,0.5075,6.1680,0.1714,0.0498,0.4013,<0.05
HMCP,128,6,adjusted_narrow,0.5000,11.4575,0.3586,11.7311,0.2754,0.0000,-0.9405,<0.0001,6.3400,0.4737,6.1200,0.1497,0.0025,0.6263,<0.01
HMCP,128,6,adjusted_narrow,0.6000,11.2260,0.4624,11.5389,0.2733,0.0000,-1.0005,<0.0001,6.1800,0.4771,6.0240,0.1176,0.0286,0.4490,<0.05
HMCP,128,6,adjusted_narrow,0.7000,11.0588,0.4732,11.3888,0.2865,0.0000,-1.0154,<0.0001,6.2000,0.4472,5.9880,0.1089,0.0017,0.6514,<0.01
HMCP,128,6,adjusted_narrow,0.8000,10.9314,0.4176,11.2347,0.2869,0.0000,-0.9706,<0.0001,6.0600,0.3693,5.9880,0.0739,0.1839,0.2703,0.184
HMCP,128,6,adjusted_narrow,0.9000,10.8276,0.3507,11.1076,0.3069,0.0000,-0.8903,<0.0001,6.0000,0.2828,5.9960,0.0848,0.9246,0.0192,0.925
HMCP,128,6,adjusted_narrow,1.0000,10.9952,0.4207,11.2910,0.3536,0.0000,-0.8092,<0.0001,6.0800,0.4833,6.0880,0.1451,0.9119,-0.0224,0.912
HMCP,128,6,adjusted_broad,0.0000,17.1018,1.8627,17.7148,1.3700,0.0000,-0.4189,<0.0001,13.9000,2.4352,14.9080,0.8991,0.0078,-0.5492,<0.01
HMCP,128,6,adjusted_broad,0.1000,14.4888,1.9640,14.1734,3.0009,0.1112,0.1105,0.111,10.5600,1.8672,10.7120,1.4267,0.6517,-0.0915,0.652
HMCP,128,6,adjusted_broad,0.2000,12.1609,2.1945,12.3128,2.5282,0.3761,-0.0614,0.376,8.7600,2.0451,8.8040,0.9537,0.8917,-0.0276,0.892
HMCP,128,6,adjusted_broad,0.3000,11.0392,1.7921,11.5785,2.0249,0.0001,-0.2713,<0.0001,7.6200,1.4545,8.1800,0.7571,0.0187,-0.4830,<0.05
HMCP,128,6,adjusted_broad,0.4000,10.5790,2.0980,10.8555,1.7957,0.0312,-0.1495,<0.05,7.2600,1.7299,7.5640,0.7660,0.2634,-0.2272,0.263
HMCP,128,6,adjusted_broad,0.5000,10.5611,1.5557,10.3472,1.6959,0.0655,0.1278,0.065,7.2200,1.4041,7.0440,0.6404,0.4266,0.1613,0.427
HMCP,128,6,adjusted_broad,0.6000,9.8939,1.6860,10.1725,1.5968,0.0128,-0.1728,<0.05,6.8200,1.2600,6.8840,0.4965,0.7415,-0.0668,0.742
HMCP,128,6,adjusted_broad,0.7000,9.7234,1.6973,10.2813,1.2965,0.0000,-0.4068,<0.0001,6.5800,1.1677,6.9520,0.5522,0.0465,-0.4073,<0.05
HMCP,128,6,adjusted_broad,0.8000,9.4920,1.4277,9.7033,1.4948,0.0401,-0.1424,<0.05,6.4400,1.0613,6.3880,0.5222,0.7589,0.0622,0.759
HMCP,128,6,adjusted_broad,0.9000,9.3875,1.6494,9.2269,1.6097,0.1520,0.0994,0.152,6.5200,1.0628,6.1720,0.5920,0.0480,0.4045,<0.05
HMCP,128,6,adjusted_broad,1.0000,8.6560,1.6610,8.2481,1.8121,0.0010,0.2282,<0.01,5.8000,0.9592,5.6360,0.4728,0.2857,0.2169,0.286
HMCP,128,10,binary,0.0000,10.1060,0.2433,9.6619,0.1865,0.0000,2.2532,<0.0001,5.4000,0.5657,4.9760,0.0650,0.0000,1.0531,<0.0001
HMCP,128,10,binary,0.1000,9.9562,0.2438,9.6377,0.1799,0.0000,1.6593,<0.0001,5.4400,0.4964,4.9360,0.1162,0.0000,1.3981,<0.0001
HMCP,128,10,binary,0.2000,9.8073,0.3065,9.5811,0.1702,0.0000,1.1342,<0.0001,5.2600,0.4821,4.9480,0.0877,0.0000,0.9005,<0.0001
HMCP,128,10,binary,0.3000,9.6140,0.3275,9.5179,0.1785,0.0000,0.4564,<0.0001,5.2200,0.4600,4.9800,0.0600,0.0005,0.7317,<0.001
HMCP,128,10,binary,0.4000,9.3999,0.3258,9.4562,0.1778,0.0001,-0.2684,<0.001,5.2000,0.4000,4.9680,0.0733,0.0001,0.8068,<0.001
HMCP,128,10,binary,0.5000,9.3319,0.3380,9.3698,0.1914,0.0142,-0.1703,<0.05,5.1400,0.3470,4.9640,0.0954,0.0009,0.6916,<0.001
HMCP,128,10,binary,0.6000,9.2756,0.3252,9.3040,0.1851,0.0569,-0.1322,0.057,5.1200,0.3816,4.9800,0.0721,0.0132,0.5098,<0.05
HMCP,128,10,binary,0.7000,9.1946,0.3405,9.2250,0.1925,0.0506,-0.1357,0.051,5.1600,0.4176,4.9800,0.0600,0.0036,0.6034,<0.01
HMCP,128,10,binary,0.8000,9.1043,0.3356,9.1620,0.1966,0.0002,-0.2555,<0.001,5.2200,0.4142,4.9640,0.0768,0.0000,0.8593,<0.0001
HMCP,128,10,binary,0.9000,9.0066,0.3128,9.0767,0.2156,0.0000,-0.2986,<0.0001,5.1400,0.3470,4.9520,0.0854,0.0004,0.7440,<0.001
HMCP,128,10,binary,1.0000,9.1894,0.3699,9.0021,0.2101,0.0000,0.7675,<0.0001,5.1000,0.4123,4.9560,0.0920,0.0190,0.4821,<0.05
HMCP,128,10,random_narrow,0.0000,10.4673,0.2225,10.1567,0.1787,0.0000,1.6632,<0.0001,5.8200,0.4331,5.2240,0.2103,0.0000,1.7506,<0.0001
HMCP,128,10,random_narrow,0.1000,10.3534,0.2532,10.1114,0.1695,0.0000,1.3006,<0.0001,5.7800,0.4600,5.1520,0.1900,0.0000,1.7845,<0.0001
HMCP,128,10,random_narrow,0.2000,10.2214,0.2488,10.0362,0.1729,0.0000,0.9870,<0.0001,5.6800,0.5075,5.1240,0.1692,0.0000,1.4697,<0.0001
HMCP,128,10,random_narrow,0.3000,10.0420,0.2776,9.9711,0.1717,0.0000,0.3671,<0.0001,5.6600,0.4737,5.0640,0.1622,0.0000,1.6834,<0.0001
HMCP,128,10,random_narrow,0.4000,9.8078,0.2987,9.9063,0.1748,0.0000,-0.4908,<0.0001,5.4800,0.4996,5.0240,0.1242,0.0000,1.2527,<0.0001
HMCP,128,10,random_narrow,0.5000,9.7246,0.3002,9.8436,0.1829,0.0000,-0.5747,<0.0001,5.4400,0.5352,5.0080,0.1055,0.0000,1.1200,<0.0001
HMCP,128,10,random_narrow,0.6000,9.6861,0.2890,9.7661,0.1824,0.0000,-0.3920,<0.0001,5.5400,0.4984,4.9920,0.0796,0.0000,1.5355,<0.0001
HMCP,128,10,random_narrow,0.7000,9.5750,0.2983,9.6935,0.1784,0.0000,-0.5829,<0.0001,5.4000,0.4899,4.9920,0.0977,0.0000,1.1551,<0.0001
HMCP,128,10,random_narrow,0.8000,9.4862,0.3342,9.6320,0.1889,0.0000,-0.6629,<0.0001,5.2600,0.4386,4.9920,0.0560,0.0001,0.8571,<0.0001
HMCP,128,10,random_narrow,0.9000,9.4189,0.3090,9.5611,0.1896,0.0000,-0.6642,<0.0001,5.3600,0.4800,4.9800,0.0825,0.0000,1.1034,<0.0001
HMCP,128,10,random_narrow,1.0000,9.6070,0.2941,9.4725,0.1931,0.0000,0.6307,<0.0001,5.4600,0.4984,4.9600,0.0894,0.0000,1.3965,<0.0001
HMCP,128,10,random_broad,0.0000,16.0332,0.9876,16.3100,1.1090,0.0003,-0.2539,<0.001,11.7800,1.5785,11.7760,0.7565,0.9873,0.0032,0.987
HMCP,128,10,random_broad,0.1000,15.6248,1.3036,16.0857,1.2866,0.0000,-0.3574,<0.0001,11.1600,1.5794,11.5600,0.6425,0.1038,-0.3318,0.104
HMCP,128,10,random_broad,0.2000,15.2207,0.9532,15.7265,1.7805,0.0000,-0.3026,<0.0001,10.8600,1.3858,11.1120,0.9184,0.2913,-0.2144,0.291
HMCP,128,10,random_broad,0.3000,14.3292,1.6125,15.3510,1.6783,0.0000,-0.6127,<0.0001,9.6600,1.4368,10.9280,0.8057,0.0000,-1.0886,<0.0001
HMCP,128,10,random_broad,0.4000,14.2458,1.4895,15.1325,1.5646,0.0000,-0.5712,<0.0001,9.8000,1.3711,10.7760,0.7906,0.0000,-0.8721,<0.0001
HMCP,128,10,random_broad,0.5000,14.0661,1.3367,14.9491,1.7968,0.0000,-0.5107,<0.0001,9.7400,1.5207,10.5080,0.7113,0.0018,-0.6470,<0.01
HMCP,128,10,random_broad,0.6000,13.9954,1.4508,14.5340,1.8467,0.0000,-0.3014,<0.0001,9.6000,1.4560,10.0480,0.7446,0.0581,-0.3874,0.058
HMCP,128,10,random_broad,0.7000,13.7240,1.4257,14.2920,1.7708,0.0000,-0.3306,<0.0001,9.4000,1.4832,10.0600,0.7871,0.0071,-0.5559,<0.01
HMCP,128,10,random_broad,0.8000,13.5448,1.2865,14.2857,1.5884,0.0000,-0.4804,<0.0001,9.0200,1.3783,9.9800,0.6515,0.0000,-0.8906,<0.0001
HMCP,128,10,random_broad,0.9000,13.0460,1.4945,13.8602,1.9776,0.0000,-0.4272,<0.0001,8.9200,1.4119,9.7160,0.8936,0.0012,-0.6737,<0.01
HMCP,128,10,random_broad,1.0000,13.6890,1.6127,13.6630,1.8851,0.8383,0.0141,0.838,9.4400,1.5513,9.5040,0.8249,0.7993,-0.0515,0.799
HMCP,128,10,adjusted_narrow,0.0000,10.4970,0.2263,10.1518,0.1856,0.0000,1.7894,<0.0001,5.7200,0.4490,5.1600,0.2078,0.0000,1.6007,<0.0001
HMCP,128,10,adjusted_narrow,0.1000,10.3158,0.2529,10.0889,0.1726,0.0000,1.2043,<0.0001,5.6000,0.4899,5.1400,0.1755,0.0000,1.2501,<0.0001
HMCP,128,10,adjusted_narrow,0.2000,10.1796,0.2538,10.0042,0.1738,0.0000,0.9258,<0.0001,5.6800,0.4665,5.0840,0.1604,0.0000,1.7086,<0.0001
HMCP,128,10,adjusted_narrow,0.3000,9.9096,0.2770,9.9401,0.1760,0.0253,-0.1553,<0.05,5.5200,0.4996,5.0800,0.1876,0.0000,1.1660,<0.0001
HMCP,128,10,adjusted_narrow,0.4000,9.6436,0.2864,9.8597,0.1793,0.0000,-1.0745,<0.0001,5.3800,0.4854,5.0560,0.1388,0.0000,0.9076,<0.0001
HMCP,128,10,adjusted_narrow,0.5000,9.5802,0.2888,9.7532,0.1868,0.0000,-0.8349,<0.0001,5.3800,0.4854,5.0440,0.1564,0.0000,0.9318,<0.0001
HMCP,128,10,adjusted_narrow,0.6000,9.5337,0.3034,9.6893,0.1850,0.0000,-0.7430,<0.0001,5.3400,0.5142,5.0360,0.0954,0.0001,0.8221,<0.0001
HMCP,128,10,adjusted_narrow,0.7000,9.4245,0.3060,9.5995,0.1855,0.0000,-0.8315,<0.0001,5.2800,0.5307,5.0080,0.0688,0.0006,0.7189,<0.001
HMCP,128,10,adjusted_narrow,0.8000,9.3503,0.3267,9.5235,0.1908,0.0000,-0.7896,<0.0001,5.1800,0.4331,5.0040,0.0747,0.0061,0.5663,<0.01
HMCP,128,10,adjusted_narrow,0.9000,9.2965,0.2916,9.4492,0.1980,0.0000,-0.7056,<0.0001,5.1200,0.3816,4.9720,0.0981,0.0099,0.5313,<0.01
HMCP,128,10,adjusted_narrow,1.0000,9.7682,0.3045,9.7266,0.2518,0.0219,0.1590,<0.05,5.4600,0.5370,5.1200,0.1833,0.0001,0.8474,<0.0001
HMCP,128,10,adjusted_broad,0.0000,15.9488,0.9572,16.2938,1.1000,0.0000,-0.3201,<0.0001,11.7800,1.5785,11.7760,0.7565,0.9873,0.0032,0.987
HMCP,128,10,adjusted_broad,0.1000,14.4422,1.9947,14.6682,2.2239,0.1362,-0.1033,0.136,10.0800,2.0769,10.3120,0.9079,0.4754,-0.1447,0.475
HMCP,128,10,adjusted_broad,0.2000,13.2146,1.6476,13.3001,2.4044,0.5912,-0.0372,0.591,8.8600,1.5233,9.1480,1.0821,0.2833,-0.2180,0.283
HMCP,128,10,adjusted_broad,0.3000,12.1316,2.1215,12.2090,2.3232,0.6262,-0.0338,0.626,8.0600,1.7136,8.3040,0.8072,0.3694,-0.1822,0.369
HMCP,128,10,adjusted_broad,0.4000,11.3049,1.6903,11.7483,1.9706,0.0009,-0.2301,<0.001,7.2400,1.3048,8.0240,0.7393,0.0004,-0.7393,<0.001
HMCP,128,10,adjusted_broad,0.5000,11.1818,1.5313,11.3138,1.8365,0.2878,-0.0737,0.288,7.3600,1.2452,7.7760,0.6556,0.0411,-0.4181,<0.05
HMCP,128,10,adjusted_broad,0.6000,10.8227,1.4989,10.5659,1.5985,0.0194,0.1623,<0.05,7.0200,1.2883,7.1120,0.5854,0.6500,-0.0919,0.650
HMCP,128,10,adjusted_broad,0.7000,10.4992,1.3870,10.2653,1.5529,0.0272,0.1533,<0.05,7.1200,1.1940,6.8400,0.5600,0.1404,0.3003,0.140
HMCP,128,10,adjusted_broad,0.8000,10.2122,1.4344,10.2536,1.4131,0.6733,-0.0292,0.673,6.7400,1.0356,6.7880,0.4857,0.7696,-0.0593,0.770
HMCP,128,10,adjusted_broad,0.9000,9.4405,1.5927,9.6662,1.5129,0.0331,-0.1478,<0.05,6.0800,1.0167,6.4440,0.4653,0.0248,-0.4604,<0.05
HMCP,128,10,adjusted_broad,1.0000,8.5612,1.5891,8.4816,1.7563,0.5071,0.0460,0.507,5.8000,1.0000,5.7040,0.5048,0.5500,0.1212,0.550
HMCP,256,6,binary,0.0000,12.4729,0.2729,12.7072,0.1639,0.0000,-1.2566,<0.0001,6.6400,0.4800,6.2920,0.2048,0.0000,0.9431,<0.0001
HMCP,256,6,binary,0.1000,11.8438,0.3704,12.6033,0.1695,0.0000,-3.5125,<0.0001,6.4000,0.4899,6.2160,0.2072,0.0173,0.4892,<0.05
HMCP,256,6,binary,0.2000,11.6060,0.3172,12.4093,0.1675,0.0000,-4.0105,<0.0001,6.3800,0.5250,6.1080,0.1560,0.0008,0.7024,<0.001
HMCP,256,6,binary,0.3000,11.3295,0.3499,12.1929,0.1821,0.0000,-3.9412,<0.0001,6.1200,0.3816,6.0640,0.1466,0.3399,0.1937,0.340
HMCP,256,6,binary,0.4000,11.2023,0.3278,12.0058,0.1914,0.0000,-3.6517,<0.0001,6.1000,0.3000,6.0400,0.0980,0.1863,0.2689,0.186
HMCP,256,6,binary,0.5000,11.0057,0.2786,11.7914,0.2010,0.0000,-3.6398,<0.0001,6.1000,0.4123,5.9840,0.0967,0.0581,0.3874,0.058
HMCP,256,6,binary,0.6000,10.8604,0.2948,11.5957,0.2152,0.0000,-3.1923,<0.0001,6.1800,0.4331,5.9760,0.0763,0.0016,0.6560,<0.01
HMCP,256,6,binary,0.7000,10.7043,0.2875,11.3864,0.2186,0.0000,-2.9471,<0.0001,6.1200,0.3250,5.9920,0.0392,0.0074,0.5530,<0.01
HMCP,256,6,binary,0.8000,10.5671,0.2594,11.1871,0.2204,0.0000,-2.7277,<0.0001,5.9600,0.2800,5.9920,0.0392,0.4301,-0.1601,0.430
HMCP,256,6,binary,0.9000,10.4156,0.2768,10.9817,0.2299,0.0000,-2.3753,<0.0001,6.0200,0.3156,5.9840,0.0543,0.4332,0.1590,0.433
HMCP,256,6,binary,1.0000,10.4564,0.3028,10.7727,0.2369,0.0000,-1.2696,<0.0001,6.0600,0.3105,5.9600,0.0894,0.0327,0.4377,<0.05
HMCP,256,6,random_narrow,0.0000,12.9118,0.3159,13.3003,0.1937,0.0000,-1.7756,<0.0001,6.7800,0.4142,6.8760,0.1544,0.1317,-0.3071,0.132
HMCP,256,6,random_narrow,0.1000,12.3084,0.4248,13.1688,0.1889,0.0000,-3.5202,<0.0001,6.5200,0.5381,6.7720,0.1833,0.0025,-0.6269,<0.01
HMCP,256,6,random_narrow,0.2000,12.0588,0.3836,12.9351,0.1922,0.0000,-3.7272,<0.0001,6.3800,0.5250,6.7040,0.2088,0.0001,-0.8110,<0.001
HMCP,256,6,random_narrow,0.3000,11.7446,0.3889,12.7359,0.2087,0.0000,-3.9989,<0.0001,6.1800,0.4331,6.5800,0.2600,0.0000,-1.1198,<0.0001
HMCP,256,6,random_narrow,0.4000,11.6438,0.3412,12.5246,0.2115,0.0000,-3.7004,<0.0001,6.1000,0.4583,6.4200,0.2506,0.0000,-0.8664,<0.0001
HMCP,256,6,random_narrow,0.5000,11.4194,0.3212,12.3218,0.2183,0.0000,-3.7837,<0.0001,6.1200,0.4308,6.3000,0.2750,0.0154,-0.4981,<0.05
HMCP,256,6,random_narrow,0.6000,11.3387,0.3062,12.0841,0.2262,0.0000,-3.0887,<0.0001,6.1800,0.4331,6.2000,0.1697,0.7641,-0.0608,0.764
HMCP,256,6,random_narrow,0.7000,11.0744,0.3376,11.8979,0.2303,0.0000,-3.2759,<0.0001,6.1000,0.3606,6.1120,0.1796,0.8352,-0.0421,0.835
HMCP,256,6,random_narrow,0.8000,10.9244,0.2955,11.6706,0.2440,0.0000,-2.9466,<0.0001,6.0200,0.2441,6.0200,0.1217,1.0000,0.0000,1.000
HMCP,256,6,random_narrow,0.9000,10.8004,0.3204,11.4633,0.2439,0.0000,-2.5672,<0.0001,6.0600,0.4200,6.0000,0.1058,0.3346,0.1959,0.335
HMCP,256,6,random_narrow,1.0000,10.8252,0.2862,11.2678,0.2494,0.0000,-1.7297,<0.0001,5.9800,0.3156,5.9720,0.0981,0.8658,0.0342,0.866
HMCP,256,6,random_broad,0.0000,17.9703,2.4795,19.7985,1.8951,0.0000,-0.9123,<0.0001,16.3600,3.4162,18.9840,1.5934,0.0000,-0.9844,<0.0001
HMCP,256,6,random_broad,0.1000,17.1680,2.4231,18.0635,3.3952,0.0001,-0.2752,<0.0001,14.7400,3.5654,16.3640,1.7676,0.0052,-0.5771,<0.01
HMCP,256,6,random_broad,0.2000,16.6979,2.3778,16.8532,3.5571,0.5086,-0.0458,0.509,13.3600,3.3750,14.7400,1.8544,0.0138,-0.5068,<0.05
HMCP,256,6,random_broad,0.3000,15.1514,2.5296,16.1082,3.3818,0.0000,-0.2939,<0.0001,11.8200,2.8684,13.7920,1.7518,0.0001,-0.8298,<0.0001
HMCP,256,6,random_broad,0.4000,14.4314,2.4430,15.0385,3.1611,0.0042,-0.1988,<0.01,10.9400,2.5800,12.4520,1.7490,0.0010,-0.6860,<0.001
HMCP,256,6,random_broad,0.5000,13.9559,2.8024,14.4295,3.0454,0.0232,-0.1575,<0.05,10.3600,2.8054,11.9400,1.7446,0.0012,-0.6764,<0.01
HMCP,256,6,random_broad,0.6000,13.1189,2.6156,13.7533,2.8584,0.0012,-0.2250,<0.01,9.9400,2.9557,11.0600,1.7345,0.0243,-0.4622,<0.05
HMCP,256,6,random_broad,0.7000,12.6787,2.2199,13.3453,2.5375,0.0001,-0.2680,<0.001,9.7400,2.7189,10.7280,1.5162,0.0286,-0.4488,<0.05
HMCP,256,6,random_broad,0.8000,12.9669,2.2724,12.9354,2.3868,0.8478,0.0133,0.848,10.1400,2.6534,10.1480,1.2597,0.9848,-0.0039,0.985
HMCP,256,6,random_broad,0.9000,12.6759,2.1810,12.4549,2.3195,0.1653,0.0962,0.165,9.9600,2.6605,9.7480,1.4084,0.6231,0.0996,0.623
HMCP,256,6,random_broad,1.0000,12.7092,1.8106,12.5825,2.1936,0.3918,0.0594,0.392,9.7600,2.0451,9.8640,1.2461,0.7618,-0.0614,0.762
HMCP,256,6,adjusted_narrow,0.0000,12.9200,0.3206,13.3116,0.1926,0.0000,-1.7872,<0.0001,6.7800,0.4142,6.8760,0.1544,0.1317,-0.3071,0.132
HMCP,256,6,adjusted_narrow,0.1000,12.2152,0.4109,13.1397,0.1967,0.0000,-3.7644,<0.0001,6.4400,0.5352,6.7600,0.1918,0.0002,-0.7960,<0.001
HMCP,256,6,adjusted_narrow,0.2000,11.9254,0.3700,12.8519,0.1948,0.0000,-3.9730,<0.0001,6.2800,0.5307,6.6720,0.2030,0.0000,-0.9757,<0.0001
HMCP,256,6,adjusted_narrow,0.3000,11.5783,0.4009,12.6008,0.2078,0.0000,-4.0825,<0.0001,6.2000,0.4472,6.5360,0.2575,0.0000,-0.9208,<0.0001
HMCP,256,6,adjusted_narrow,0.4000,11.4404,0.3559,12.3462,0.2284,0.0000,-3.5651,<0.0001,6.0400,0.3441,6.3400,0.2307,0.0000,-1.0242,<0.0001
HMCP,256,6,adjusted_narrow,0.5000,11.2176,0.3356,12.1082,0.2284,0.0000,-3.5711,<0.0001,6.1200,0.4308,6.2440,0.2539,0.0857,-0.3507,0.086
HMCP,256,6,adjusted_narrow,0.6000,11.0845,0.3136,11.8568,0.2420,0.0000,-3.0255,<0.0001,6.0800,0.3370,6.1520,0.1723,0.1861,-0.2690,0.186
HMCP,256,6,adjusted_narrow,0.7000,10.8941,0.3284,11.6492,0.2531,0.0000,-2.8270,<0.0001,6.1000,0.3606,6.1000,0.1755,1.0000,0.0000,1.000
HMCP,256,6,adjusted_narrow,0.8000,10.7154,0.3100,11.4158,0.2485,0.0000,-2.6965,<0.0001,5.9800,0.2441,5.9920,0.1055,0.7528,-0.0638,0.753
HMCP,256,6,adjusted_narrow,0.9000,10.6366,0.3410,11.2349,0.2603,0.0000,-2.1729,<0.0001,5.9800,0.3156,6.0040,0.0848,0.6083,-0.1039,0.608
HMCP,256,6,adjusted_narrow,1.0000,10.9521,0.3253,11.3735,0.3124,0.0000,-1.3396,<0.0001,6.0400,0.3980,6.3600,0.1960,0.0000,-1.0201,<0.0001
HMCP,256,6,adjusted_broad,0.0000,17.9563,2.4717,19.7947,1.8805,0.0000,-0.9234,<0.0001,16.3600,3.4162,18.9840,1.5934,0.0000,-0.9844,<0.0001
HMCP,256,6,adjusted_broad,0.1000,13.5330,2.3350,12.9100,3.2050,0.0036,0.2024,<0.01,10.4400,3.1187,9.9040,1.2356,0.2661,0.2260,0.266
HMCP,256,6,adjusted_broad,0.2000,11.4222,1.9243,11.3120,2.4034,0.4951,0.0473,0.495,7.7800,1.5658,8.2720,0.9293,0.0615,-0.3821,0.062
HMCP,256,6,adjusted_broad,0.3000,10.6300,1.9244,10.7175,1.8924,0.5061,-0.0461,0.506,7.4400,2.0412,7.5320,0.8066,0.7698,-0.0593,0.770
HMCP,256,6,adjusted_broad,0.4000,10.2810,1.7681,10.3010,1.7093,0.8666,-0.0117,0.867,7.2000,1.4832,7.2120,0.6933,0.9592,-0.0104,0.959
HMCP,256,6,adjusted_broad,0.5000,10.0274,1.7082,9.9648,1.5702,0.5713,0.0393,0.571,6.9600,1.3994,7.0240,0.6605,0.7728,-0.0585,0.773
HMCP,256,6,adjusted_broad,0.6000,9.5411,1.6148,9.6261,1.4374,0.4039,-0.0579,0.404,6.8000,1.4422,6.6400,0.6040,0.4755,0.1447,0.476
HMCP,256,6,adjusted_broad,0.7000,9.4692,1.4399,9.5753,1.3645,0.2667,-0.0770,0.267,6.6400,1.0911,6.5560,0.4788,0.6228,0.0997,0.623
HMCP,256,6,adjusted_broad,0.8000,9.3935,1.3203,9.2859,1.3659,0.2533,0.0792,0.253,6.4400,1.0800,6.3040,0.4617,0.4196,0.1637,0.420
HMCP,256,6,adjusted_broad,0.9000,8.9850,1.3491,8.8849,1.3187,0.2760,0.0756,0.276,6.0600,1.0278,6.0880,0.5109,0.8648,-0.0345,0.865
HMCP,256,6,adjusted_broad,1.0000,7.6846,1.2433,7.9480,1.6165,0.0150,-0.1688,<0.05,5.3600,0.8188,5.5480,0.5626,0.1883,-0.2676,0.188
HMCP,256,10,binary,0.0000,10.3778,0.2499,10.2090,0.1340,0.0000,1.0608,<0.0001,5.4800,0.5381,4.9600,0.0894,0.0000,1.3480,<0.0001
HMCP,256,10,binary,0.1000,10.0803,0.2320,10.1867,0.1367,0.0000,-0.6793,<0.0001,5.3600,0.5571,4.9760,0.0650,0.0000,0.9682,<0.0001
HMCP,256,10,binary,0.2000,9.6699,0.2252,10.1146,0.1428,0.0000,-2.7886,<0.0001,5.2000,0.4472,4.9640,0.0866,0.0005,0.7327,<0.001
HMCP,256,10,binary,0.3000,9.2763,0.2159,10.0289,0.1401,0.0000,-4.8465,<0.0001,5.0400,0.3441,4.9760,0.0650,0.2038,0.2585,0.204
HMCP,256,10,binary,0.4000,8.9717,0.2172,9.9316,0.1340,0.0000,-6.3551,<0.0001,4.9800,0.3736,4.9640,0.0866,0.7709,0.0590,0.771
HMCP,256,10,binary,0.5000,8.9620,0.2346,9.8351,0.1507,0.0000,-5.2095,<0.0001,5.0200,0.3156,4.9280,0.1184,0.0590,0.3860,0.059
HMCP,256,10,binary,0.6000,8.9079,0.2098,9.7502,0.1543,0.0000,-5.1107,<0.0001,5.0000,0.2000,4.9480,0.0877,0.0988,0.3367,0.099
HMCP,256,10,binary,0.7000,8.8513,0.2307,9.6432,0.1460,0.0000,-4.8544,<0.0001,4.9400,0.2375,4.9480,0.0877,0.8254,-0.0447,0.825
HMCP,256,10,binary,0.8000,8.7702,0.2470,9.5469,0.1557,0.0000,-4.4575,<0.0001,4.9800,0.1400,4.9760,0.0650,0.8564,0.0366,0.856
HMCP,256,10,binary,0.9000,8.7145,0.2108,9.4515,0.1691,0.0000,-4.1704,<0.0001,4.9800,0.1400,4.9600,0.0980,0.4146,0.1655,0.415
HMCP,256,10,binary,1.0000,9.0344,0.2628,9.3472,0.1804,0.0000,-1.5912,<0.0001,5.0000,0.4000,4.9520,0.1024,0.4178,0.1644,0.418
HMCP,256,10,random_narrow,0.0000,10.7360,0.1765,10.6000,0.1352,0.0000,0.9518,<0.0001,5.9000,0.3000,5.4240,0.2354,0.0000,1.7652,<0.0001
HMCP,256,10,random_narrow,0.1000,10.4039,0.2002,10.5504,0.1322,0.0000,-1.0054,<0.0001,5.8000,0.4000,5.3280,0.1908,0.0000,1.5062,<0.0001
HMCP,256,10,random_narrow,0.2000,9.9998,0.2283,10.4661,0.1299,0.0000,-3.0930,<0.0001,5.6400,0.4800,5.2520,0.1825,0.0000,1.0686,<0.0001
HMCP,256,10,random_narrow,0.3000,9.5710,0.1875,10.3922,0.1339,0.0000,-5.6946,<0.0001,5.1400,0.3470,5.1960,0.2020,0.3313,-0.1973,0.331
HMCP,256,10,random_narrow,0.4000,9.3101,0.2170,10.2964,0.1352,0.0000,-6.4940,<0.0001,5.1200,0.3250,5.1440,0.1791,0.6517,-0.0915,0.652
HMCP,256,10,random_narrow,0.5000,9.2456,0.2067,10.2077,0.1395,0.0000,-6.2993,<0.0001,5.1400,0.4477,5.1160,0.2043,0.7335,0.0690,0.734
HMCP,256,10,random_narrow,0.6000,9.2404,0.2061,10.1148,0.1410,0.0000,-5.6861,<0.0001,5.2400,0.4271,5.0560,0.1388,0.0051,0.5795,<0.01
